index,population,householdsize,race,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargeHouseFam,PctLargeHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHouse,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuild,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,crime
0,0.149031441773712,0.3039371391386014,0,0.31324390570208005,0.3815182863384424,0.24893193925301463,0.31582305862914345,0.15844832103845774,0.9824701765306557,0.25517237383170027,0.6168509005708785,0.30064067653809956,0.35703851348759447,0.27948803195594585,0.10643339902167578,0.40439873304100044,0.27101635527680973,0.30199804453567275,0.059887597946988794,0.12192271110431815,0.07660415084401273,0.12799185653506523,0.40703450995887447,0.20213107280616127,0.5498444805292079,0.21778153735750203,0.3918452706837017,0.20963348316694497,0.4342228620697456,0.4349181690539791,0.3160191979250795,0.46901569148778677,0.46751260400201466,0.33960283499543387,0.2795989203990066,0.2784611620482881,0.3360042032169625,0.29118194671048814,0.6598601010383076,0.7377989326209105,0.0295916405130253,0.06585251012180622,0.02610760564608277,0.19979884302447765,0.21487654557034955,0.280812239134878,0.2811742708187017,0.06655962528273389,0.06593712855819094,0.07490292843182818,0.07447878137948985,0.8846626209119639,0.05895556015770157,0.1275620304488649,0.1260278400491738,0.282419162203621,0.31107097044119936,0.25496308007920815,0.34873699818540893,0.07678199783598864,0.3818801312625227,0.4060932583072632,0.1574175141095225,0.5334125082203789,0.347190768998756,0.03479205630744051,0.2404414962852277,0.6302097806062873,0.08331823208827112,0.04930982517317985,0.16451290264382248,0.14579466444596073,0.14167842383972162,0.2777173417683828,0.2642400451739894,0.2881213355785887,0.2611065101980768,0.328163047148781,0.42543370988372176,0.22299589308244633,0.032290429844678885,0.0,0.11927827295531859,0.41190298981424667,0.4136156833703954,0.46233904187056635,0.5705455368809221,0.10222366481023741,0.23724259699877376,0.18401107113538273,0.24239930940519003,0
1,0.0,0.147363461400534,1,0.23953945730159062,0.4789272105099596,0.30043509909846594,0.2664757057183398,0.015844832103845772,0.9824701765306557,0.21379306996710024,0.6168509005708785,0.09726610123291456,0.26777888511569586,0.24093795858271197,0.20577123810857317,0.3667802462464888,0.20152498212890976,0.27934819119549725,0.007485949743373599,0.15400763507913873,0.10724581118161783,0.17065580871342031,0.25439656872429656,0.20213107280616127,0.5902742217445908,0.5397194621468527,0.14335802585989085,0.3521842517204675,0.30061582758674693,0.6395855427264399,0.4977302367320001,0.5690723723385146,0.6233501386693528,0.28138520613907375,0.21859551958467785,0.2218249934960939,0.3304959375904549,0.20278742717337567,0.4101833060508399,0.5145176766961612,0.0,0.1128900173516678,0.008702535215360924,0.4328974932197016,0.49342021575413597,0.48572927850357284,0.4542045913225181,0.2377129474383353,0.2543289244387365,0.23407165134946303,0.21412649646603332,0.8349624736697187,0.09825926692950263,0.1457851776558456,0.09694449234551832,0.1454886593170169,0.23130918314858412,0.1547990129052335,0.16485749005128422,0.17062666185775255,0.6140033483044482,0.0,0.014992144200906905,0.5935153260480274,0.1602418933840412,0.013916822522976205,0.23119374642810356,0.6302097806062873,0.09522083667230984,0.0,0.15703504343273963,0.1534680678378534,0.16529149447967523,0.32400356539644665,0.2868891919031885,0.3032856163985145,0.2841453199214365,0.2504402201924907,0.29595388513650206,0.16055704301936136,0.0,0.0,0.20873697767180754,0.4903607021598175,0.2812586646918689,0.5439282845536074,0.46356824871574925,0.017037277468372903,0.10949658323020325,0.4140249100546111,0.0,1
2,0.0,0.3868290861764017,1,0.359309185952386,0.3815182863384424,0.24034807927877277,0.31582305862914345,0.0,0.0,0.20689651932300024,0.4969076699043188,0.1680050839477615,0.23207503376693642,0.3662256970457222,0.28382239739113546,0.789988222684745,0.19457584481411982,0.2038486800615791,0.007485949743373599,0.17325858946403108,0.2068312072788344,0.30575832394487806,0.16111782685872114,0.26950809707488166,0.46898499809844196,0.3030003998017419,0.277158849995789,0.41088162700721215,0.2672140689659973,0.40293889191765714,0.3239196778732064,0.4440015212751048,0.43634509706854696,0.4366322164227007,0.21351190285015045,0.20766595135804536,0.23685542193982603,0.22358613765269625,0.6331090158610789,0.6504280063894868,0.007397910128256325,0.2163725332573633,0.0,0.05827466254880599,0.04775034346007767,0.11384279964927488,0.13698233706552135,0.019017035795066823,0.018839179588054554,0.03745146421591409,0.04654923836218116,0.8747225914635148,0.03930370677180105,0.182231472069807,0.19388898469103663,0.39367519579898685,0.41476129392159916,0.3915504444073553,0.2663082531597668,0.1279699963933144,0.3818801312625227,0.4060932583072632,0.007496072100453452,0.6461052916472195,0.27374656786440377,0.20179392658315495,0.27743249571372425,0.5041678244850298,0.27971120772491015,0.3698236887988489,0.13460146579949112,0.1304478576621754,0.12593637674641922,0.20828800632628713,0.21894175171559124,0.20471779106899726,0.23806770047471706,0.41452174376688117,0.3606937975101119,0.24975540025233992,0.0,0.0,0.1391579851145384,0.48055348811662113,0.44670493804002703,0.607386584418195,0.49922734477080694,0.008518638734186451,0.19161902065285571,0.018401107113538272,0.0,1
3,0.03137504037341306,0.7091866579900699,1,0.4698658585531201,0.40587051738132174,0.29185123912422406,0.20725888222537536,0.04753449631153731,0.9824701765306557,0.39999993735780043,0.7624962520945582,0.18568982962647324,0.25587760133277604,0.3469506603591052,0.14191119869556773,0.7711789792874891,0.35440600305428965,0.27179824008210546,0.007485949743373599,0.06416984794964113,0.06894373575961145,0.17776646740981283,0.26287645434843976,0.2470490889853082,0.5741023252584376,0.34087544977695966,0.4300740775796726,0.31025755508707853,0.3256671465523092,0.21745908452698956,0.3555215976657144,0.306423585105354,0.27427406101451524,0.7277203607045012,0.3304350877442805,0.25486275848487383,0.4571860470001293,0.33797904528895945,0.7579474133548129,0.8348777395447144,0.022193730384768975,0.15522377385854325,0.01740507043072185,0.09157446971955226,0.15916781153359227,0.22768559929854976,0.22349749731742954,0.04754258948766706,0.07535671835221822,0.10299152659376373,0.10240832439679855,0.8051423853243717,0.0786074135436021,0.5102481217954596,0.6010558525422135,0.7274432965850844,0.6141657621531372,0.9105824288543147,0.5960232332623352,0.10237599711465152,0.007487845711029857,0.4060932583072632,0.007496072100453452,0.728746666160236,0.6409675735361648,0.4175046756892861,0.43464424328483464,0.5041678244850298,0.06546432521221301,0.09040134615082973,0.17946862106598815,0.16114147122974606,0.14954944738637282,0.5785777953507976,0.5284800903479788,0.5838248115671403,0.6834846884596716,0.5440597886940316,0.47167650443630016,0.4192322789949991,0.0,0.0,0.18885726551258777,0.2942164212958905,0.6038788977207773,0.5801901701905147,0.5794603108946865,0.017037277468372903,0.3558638954981606,0.25761549958953583,0.0,0
4,0.007843760093353264,0.5065618985643356,0,0.35009612990232475,0.30846159320980454,0.19742877940756334,0.35530094095778636,0.015844832103845772,0.8842231588775902,0.3448275322050004,0.6168509005708785,0.1414779654296939,0.40464364861927377,0.4240508071055731,0.07805115928256225,0.6677281406025821,0.31966031648033966,0.3246478978758482,0.0,0.03850190876978468,0.19151037711003183,0.2133197608917754,0.2798362255967262,0.08983603235829389,0.5255866357999781,0.6344070870848972,0.36317366551172353,0.3521842517204675,0.3841202241386211,0.14070881939981678,0.21331295859942864,0.12507085106340982,0.1309035291205641,0.49484984527906084,0.4626091228419927,0.42949094485413924,0.49023564075917486,0.44197259768556235,0.35668113569638255,0.582472841542824,0.0,0.02822250433791695,0.0,0.024974855378059706,0.055708734036757294,0.1517903995323665,0.1946591105667935,0.009508517897533411,0.018839179588054554,0.03745146421591409,0.04654923836218116,0.8747225914635148,0.04912963346475131,0.1457851776558456,0.1841945354564848,0.5049312293943526,0.47857072375569126,0.33691549867609644,0.5643198697909344,0.017062666185775257,0.14226906850956728,0.4060932583072632,0.007496072100453452,0.6686438483325877,0.5808768635171494,0.02783364504595241,0.5086262421418278,0.7077740612962918,0.029756511460096825,0.11505625873741966,0.23181363554356804,0.23787550514867278,0.23613070639953604,0.30857482418709203,0.27178976075038913,0.2881213355785887,0.2918249231625564,0.18998913255982056,0.47167650443630016,0.18731655018925492,0.0,0.0,0.10933841687570872,0.7061194111101371,0.5294280747141061,0.5529937559628342,0.47248302272951365,0.034074554936745806,0.08212243742265245,0.018401107113538272,0.0,0
5,0.01568752018670653,0.2578860574509345,0,0.2856047375518965,0.38963569668606884,0.2317642193045309,0.36517041153994706,0.031689664207691544,0.9824701765306557,0.35862063349320045,0.5825814060947186,0.17684745678711739,0.36298915537905435,0.26985051361263745,0.10643339902167578,0.23511554246569794,0.43084651351697956,0.5435964801642109,0.007485949743373599,0.07700381753956936,0.09958539609721655,0.08532790435671016,0.6783908499314575,0.07486336029857825,0.5255866357999781,0.1799064873822843,0.7359045327474398,0.05031203596006679,0.7598900086220548,0.31339691593595553,0.4503273570432382,0.3814660957433999,0.36154308042822464,0.426929278279974,0.3151842375406983,0.3256579691751165,0.47921910950615965,0.2755829138509977,0.2675108517722869,0.4174388697723572,0.0,0.051741257952847744,0.0348101408614437,0.24974855378059707,0.2785436701837864,0.326349358994588,0.3388510443199738,0.4754258948766706,0.47097948970136383,0.5243204990227972,0.5306613173288651,0.4473013251802065,0.2751259474026074,0.22778934008725873,0.1841945354564848,0.24818653648196995,0.42273747265086065,0.16390483719377666,0.24728623507692632,0.22181466041507833,0.5466127369051795,0.0,0.014992144200906905,0.6310795871903074,0.20030236673005153,0.11133458018380964,0.258936995999476,0.24238837715626435,0.01190260458403873,0.04109152097764988,0.7029187658417869,0.767340339189267,0.7871023546651201,0.5168628305133792,0.47563208131318097,0.5155855478774746,0.47613540094943413,0.40588587410507115,0.5456649757204256,0.09811819295627638,0.0,0.0,0.6957899255726918,0.41190298981424667,0.40534336970298745,0.6617794128735557,0.5705455368809221,0.008518638734186451,0.529233485612649,0.09200553556769137,0.0,0
6,0.007843760093353264,0.3591984371638016,0,0.27639168150183535,0.30034418286217807,0.19742877940756334,0.5921682349296439,0.015844832103845772,0.7958008429898312,0.2896551270522003,0.428368680951999,0.203374575305185,0.40464364861927377,0.5878886189418172,0.1490067586303461,0.5078495717259076,0.2988129045359697,0.3548477023294154,0.007485949743373599,0.07058683274460525,0.2221520374476369,0.291537006552093,0.3052758824691559,0.2096174088360191,0.4366412051261357,0.4166255497273952,0.5065316913716144,0.2767161977803674,0.4091715431041833,0.15989638568160996,0.26861631823631754,0.17509919148877373,0.1745380388274188,0.40752340199452064,0.3914384885586092,0.3822941377273108,0.43515298449409906,0.38477614386743075,0.508270618367345,0.6018886029275848,0.0,0.061148759398820064,0.008702535215360924,0.0,0.015916781153359226,0.015179039953236651,0.07209596687659019,0.0,0.009419589794027277,0.009362866053978522,0.027929543017308694,0.7256221497367794,0.04912963346475131,0.10933888324188419,0.1260278400491738,0.3594425700773358,0.4307136513801222,0.21853978292503554,0.4121437251282105,0.02559399927866288,0.34444090270737343,0.4060932583072632,0.007496072100453452,0.6686438483325877,0.38057449678709787,0.06262570135339292,0.45313974299908294,0.36843033327752184,0.029756511460096825,0.04109152097764988,0.2766807908100651,0.29158932889192146,0.30696991831939685,0.20057363572160983,0.2642400451739894,0.31844989721844014,0.26878611343919667,0.3972500044432612,0.40693659206269034,0.27651490742223345,0.0,0.0,0.14909784119414823,0.7943843374989044,0.6369681523904089,0.8249578982396379,0.7488410171562103,0.042593193670932256,0.07299772215346885,0.055203321340614814,0.0,0
7,0.007843760093353264,0.6815560089774697,0,0.47907891460318125,0.44645756911945395,0.3090189590727078,0.3454314703756256,0.0,0.0,0.11034481030560013,0.37696443923775913,0.8842372839355869,0.1368647635035779,0.5107884721953494,0.6882693136735034,0.38558948964374457,0.10423705972184989,0.07549951113391819,0.022457849230120796,0.41068702687770325,0.7353998481025222,0.583074013104186,0.10175862748971862,0.7486336029857824,0.21023465431999125,0.4071567872335907,0.3249448586157527,0.5953590921941236,0.15030791379337347,0.24304250623604715,0.3713225575619683,0.3689590106370589,0.3241420721080635,0.7568291751326812,0.22876275305373264,0.2029462706453625,0.1872810313012578,0.17678903907422494,0.2585938233798773,0.26211277869427085,0.01479582025651265,0.23518753614930793,0.01740507043072185,0.41624758963432845,0.46954504402409714,0.49331879848019117,0.425366204571882,0.6560877349298053,0.6782104651699639,0.664763489832475,0.5585908603461739,0.11928035338138838,0.9138111824443744,0.6742564466582859,0.7270836925913873,0.6846525144330207,0.5423801535897835,0.8377358345459696,0.24728623507692632,0.7592886452669989,0.4941978169279706,0.0,0.007496072100453452,0.6836695527894998,0.3071302956527457,0.15308504775273826,0.34216674471359326,0.5817321051750344,0.16663646417654224,0.18902099649718943,0.1121678881662426,0.09975424409460472,0.10232330610646562,0.16200178269822332,0.18119317383359274,0.18955351024907152,0.18431047778687773,0.5526956583558417,0.5456649757204256,0.24975540025233992,0.0,0.0,0.586451508696983,0.5688184145053883,0.4301603107052112,0.7161722413289165,0.6953523730736239,0.008518638734186451,0.30111560388305897,0.0,0.0,1
8,0.02353128028005979,0.31314735547613476,1,0.35009612990232475,0.3652834656431896,0.24034807927877277,0.47373458794371515,0.031689664207691544,0.9824701765306557,0.11724136094970014,0.402666560094879,0.31832542221681126,0.20232182430963688,0.5300635088819664,0.3405868768693625,0.40439873304100044,0.14593188361058984,0.17364887560801184,0.029943798973494397,0.2887643157733851,0.3983415843888662,0.41952886308715825,0.14415805561043474,0.41174848164218036,0.3476957744522932,0.5586569871344617,0.34405926206373805,0.5366617169073792,0.24216275000043502,0.3965430364903927,0.20541247865130163,0.4127338085092524,0.41764459290846645,0.35900871128088724,0.259264453460897,0.2595824391975567,0.31947940633743976,0.24438484813201683,0.5796068455066216,0.6213043643123457,0.01479582025651265,0.1364087709665986,0.0,0.09989942151223882,0.0716255151901165,0.05312663983632828,0.09372475693956724,0.0,0.0,0.0,0.0,0.9840629153964542,0.009825926692950262,0.10933888324188419,0.11633339081462196,0.2995354750644465,0.3030947917119378,0.30049220152192385,0.3170336347140081,0.08531333092887627,0.47922212550591087,0.0,0.02998428840181381,0.540925360448835,0.3271605323257508,0.03479205630744051,0.45313974299908294,0.4847767543125287,0.33922423064510376,0.18080269230165946,0.05234501447757989,0.0537138237432487,0.06296818837320961,0.10800118846548222,0.12834516479879488,0.12131424655940577,0.11519404861679858,0.328163047148781,0.12023126583670397,0.3211140860387227,0.008072607461169721,0.0,0.009939856079609883,0.7649626953693153,0.3970710560355796,0.7161722413289165,0.6686080510323307,0.034074554936745806,0.1551201595761213,0.036802214227076545,0.0,1
9,0.007843760093353264,0.368408653501335,0,0.829175044505506,0.6656276485053676,0.6867087979393508,0.38490935270426857,0.015844832103845772,0.9824701765306557,0.37241373478140044,0.5054750435233588,0.1945322024658291,0.5117552026655521,0.40477577041895607,0.014191119869556772,0.29154327265746544,0.5906766717571493,0.6719456490918718,0.0,0.07058683274460525,0.030641660337605094,0.02133197608917754,0.8479885624143219,0.08234969632843607,0.3557817226953698,0.18937524987608872,0.9557201723992724,0.0167706786533556,0.8016422068979918,0.19187566281793195,0.6715407955907938,0.24388815957364912,0.22440604992096702,0.3007910824245272,0.3304350877442805,0.34453669202584797,0.4296447188675914,0.34837840052861974,0.6420260442534885,0.6892595291590085,0.0,0.03292625506090311,0.008702535215360924,0.3413230235001493,0.35016918537390296,0.3946550387841529,0.34606064100763284,0.20918739374573506,0.1978113856745728,0.20598305318752747,0.17688710577628838,0.8449025031181677,0.029477780078850786,0.08200416243141315,0.05816669540731098,0.12837234645619136,0.27119007679489177,0.04552912144271574,0.3043522893254477,0.02559399927866288,0.43429505123973167,0.0,0.014992144200906905,0.540925360448835,0.2537163311913986,0.04870887883041672,0.43464424328483464,0.0387821403450023,0.005951302292019365,0.0,0.47110513029821893,0.5448116408243796,0.621810860185445,0.33943230660580126,0.31708805420878733,0.3563605992682544,0.3148637328859161,0.1986250022216306,0.24971109058392363,0.24975540025233992,0.0,0.0,0.21867683375141744,0.41190298981424667,0.2812586646918689,0.2085058424122162,0.08023296612387967,0.0,0.42886161765162945,0.1012060891244605,0.0,0
